ID,Intracellular Robustness,Extracellular Robustness,Topological Robustness,Total Robustness
2450,0.000423377,0.331428571,0.6875,9.65E-05
2451,0.000203221,0.297619048,0.6875,4.16E-05
2452,0.000474182,0.239795918,0.875,9.95E-05
2453,0,0,0,0
2454,0.000880625,0.285714286,0.75,0.000188705
2455,0.000846754,0.285714286,0.75,0.000181447
2456,0.003945875,0.302268547,0.9375,0.001118169
2457,6.77E-05,0.142857143,0.625,6.04E-06
2458,0.002218497,0.256270447,0.875,0.000497468
2459,0.003285407,0.223122239,0.8125,0.000595601
2460,6.77E-05,0.142857143,0.75,7.25E-06
2461,5.08E-05,0.142857143,0.75,5.44E-06
2462,0,0,0,0
2463,0,0,0,0
2464,0,0,0,0
2465,0.002878965,0.211764706,0.8125,0.000495351
2466,1.69E-05,0.142857143,0.75,1.81E-06
2467,0.000338702,0.2,0.75,5.08E-05
2468,0,0,0,0
2469,0,0,0,0
2470,0,0,0,0
2471,0.000270961,0.258928571,0.6875,4.82E-05
2472,0,0,0,0
2473,0.000220156,0.263736264,0.6875,3.99E-05
2474,0,0,0,0
2475,0.000745144,0.373376623,0.8125,0.000226053
2476,0.000711274,0.258503401,0.75,0.0001379
2477,0,0,0,0
2478,0,0,0,0
2479,0,0,0,0
2480,0.000355637,0.333333333,0.6875,8.15E-05
2481,0.000237091,0.193877551,0.6875,3.16E-05
2482,0.000762079,0.282539683,0.875,0.000188403
2483,0.001981405,0.266178266,0.875,0.000461481
2484,0,0,0,0
2485,0.000592728,0.232653061,0.75,0.000103425
2486,0.002269302,0.223880597,0.75,0.00038104
2487,0,0,0,0
2488,0,0,0,0
2489,0,0,0,0
2490,0,0,0,0
2491,0,0,0,0
2492,6.77E-05,0.214285714,0.6875,9.97E-06
2493,0.001727379,0.322128852,0.8125,0.000452106
2494,0.001388677,0.25261324,0.875,0.000306948
2495,0,0,0,0
2496,0.003285407,0.219440353,0.875,0.000630832
2497,0.001117716,0.268398268,0.8125,0.000243744
2498,0.003387018,0.192857143,0.875,0.000571559
2499,0.001761249,0.208791209,0.8125,0.000298783
2500,0,0,0,0
2501,0.001185456,0.224489796,0.8125,0.000216225
2502,0.002506393,0.206563707,0.8125,0.000420655
2503,0.000254026,0.142857143,0.8125,2.95E-05
2504,0.004064421,0.222619048,0.9375,0.000848266
2505,6.77E-05,0.214285714,0.625,9.07E-06
2506,0.002116886,0.269714286,0.9375,0.00053527
2507,0,0,0,0
2508,0,0,0,0
2509,0,0,0,0
2510,0.000304832,0.365079365,0.8125,9.04E-05
2511,0.000338702,0.292857143,0.8125,8.06E-05
2512,0.000643533,0.263157895,0.875,0.000148182
2513,0,0,0,0
2514,0.00286203,0.257819104,0.9375,0.000691768
2515,0.002370912,0.293877551,0.875,0.000609663
2516,0.006045826,0.256902761,0.9375,0.001456115
2517,1.69E-05,0.142857143,0.8125,1.96E-06
2518,0.004318447,0.317647059,0.9375,0.001286008
2519,0.005605514,0.211911955,0.9375,0.001113633
2520,0.00089756,0.234501348,1,0.000210479
2521,0.000101611,0.19047619,0.9375,1.81E-05
2522,0.002133821,0.20521542,0.6875,0.000301051
2523,0.001219326,0.242063492,0.75,0.000221366
2524,0.000372572,0.149350649,0.8125,4.52E-05
2525,0.006384528,0.189086775,0.9375,0.001131778
2526,0.002641874,0.218864469,0.9375,0.000542074
2527,0.000304832,0.158730159,0.9375,4.54E-05
2528,0.000846754,0.26,0.75,0.000165117
2529,0.003962811,0.222832723,0.75,0.000662283
2530,0.000118546,0.142857143,0.75,1.27E-05
2531,0.003285407,0.22017673,0.875,0.000632949
2532,0,0,0,0
2533,0.000880625,0.25,0.8125,0.000178877
2534,0,0,0,0
2535,0.002066081,0.207259953,0.875,0.000374689
2536,0.00103304,0.255269321,0.8125,0.000214259
2537,0,0,0,0
2538,0,0,0,0
2539,0,0,0,0
2540,0.001117716,0.218614719,0.75,0.000183262
2541,0.00089756,0.196765499,0.8125,0.000143495
2542,0.002726549,0.333629104,0.875,0.000795949
2543,0.004115226,0.21340388,0.875,0.00076843
2544,0,0,0,0
2545,0.001422547,0.290816327,0.8125,0.000336131
2546,0.006096632,0.200793651,0.875,0.001071144
2547,0.000880625,0.239010989,0.75,0.000157859
2548,0.000169351,0.171428571,0.8125,2.36E-05
2549,0.002997511,0.223567393,0.75,0.000502609
2550,0.002218497,0.256270447,0.75,0.000426401
2551,0.000338702,0.142857143,0.875,4.23E-05
2552,0.000118546,0.224489796,0.6875,1.83E-05
2553,0.00292977,0.267547481,0.9375,0.000734862
2554,0.003099121,0.268540203,0.9375,0.000780224
2555,0,0,0,0
2556,0.000203221,0.321428571,0.75,4.90E-05
2557,0.000220156,0.263736264,0.75,4.35E-05
2558,0,0,0,0
2559,0.0009653,0.263157895,0.75,0.00019052
2560,0.000880625,0.28021978,0.75,0.000185076
2561,0.000287896,0.31092437,0.6875,6.15E-05
2562,0.000287896,0.235294118,0.6875,4.66E-05
2563,0.000643533,0.266917293,0.875,0.000150299
2564,0.001541093,0.238618524,0.8125,0.000298783
2565,6.77E-05,0.142857143,0.6875,6.65E-06
2566,0.000101611,0.214285714,0.75,1.63E-05
2567,0.005199072,0.249418334,0.9375,0.001215697
2568,8.47E-05,0.142857143,0.625,7.56E-06
2569,0.001710444,0.246110325,0.875,0.000368338
2570,0.000355637,0.299319728,0.6875,7.32E-05
2571,0,0,0,0
2572,0.000321767,0.285714286,0.6875,6.32E-05
2573,0.000779014,0.304347826,0.8125,0.000192637
2574,0.001185456,0.355102041,0.75,0.000315718
2575,0.001507223,0.213483146,0.875,0.000281546
2576,0.000237091,0.153061224,0.6875,2.49E-05
2577,0.002387847,0.294832827,0.875,0.000616014
2578,0.001761249,0.239010989,0.875,0.000368338
2579,0,0,0,0
2580,0.000270961,0.285714286,0.6875,5.32E-05
2581,0.000287896,0.243697479,0.6875,4.82E-05
2582,0.002912835,0.215946844,0.75,0.000471763
2583,1.69E-05,0.142857143,0.625,1.51E-06
2584,0,0,0,0
2585,0.001371742,0.248677249,0.75,0.000255841
2586,1.69E-05,0.142857143,0.625,1.51E-06
2587,0,0,0,0
2588,0.003166861,0.249045073,0.875,0.000690105
2589,0,0,0,0
2590,0.000304832,0.285714286,0.75,6.53E-05
2591,0.001270132,0.302857143,0.75,0.000288501
2592,0,0,0,0
2593,0.001253196,0.249034749,0.75,0.000234067
2594,0.000270961,0.267857143,0.8125,5.90E-05
2595,0.000389507,0.248447205,0.8125,7.86E-05
2596,0.000677404,0.260714286,0.875,0.000154533
2597,0.003556368,0.223809524,0.8125,0.000646709
2598,0,0,0,0
2599,0.000203221,0.166666667,0.75,2.54E-05
2600,0,0,0,0
2601,0.001337872,0.21880651,0.875,0.000256143
2602,0.000355637,0.333333333,0.75,8.89E-05
2603,0.000135481,0.142857143,0.6875,1.33E-05
2604,0.007603854,0.216990137,0.9375,0.001546839
2605,0.003403953,0.309879176,0.875,0.000922962
2606,0.000812884,0.223214286,0.75,0.000136085
2607,0.000812884,0.220238095,0.8125,0.00014546
2608,0.001422547,0.367346939,0.875,0.000457247
2609,0.002269302,0.235607676,0.9375,0.000501248
2610,0.001524158,0.211111111,0.9375,0.000301656
2611,0.000220156,0.175824176,0.9375,3.63E-05
2612,0.0086877,0.221943748,0.9375,0.001807669
2613,5.08E-05,0.142857143,0.75,5.44E-06
2614,0.003539433,0.28708134,0.875,0.000889092
2615,0.002675744,0.214285714,0.875,0.000501702
2616,0,0,0,0
2617,0.000762079,0.244444444,0.875,0.000163
2618,0.000457247,0.333333333,0.8125,0.000123838
2619,0.000863689,0.352941176,0.75,0.000228624
2620,0.001287067,0.272556391,0.875,0.000306949
2621,0.000304832,0.19047619,0.6875,3.99E-05
2622,0.003776525,0.289557976,0.9375,0.001025178
2623,0.003217667,0.255639098,0.9375,0.000771151
2624,0,0,0,0
2625,0.003014446,0.251203852,0.875,0.000662585
2626,0.001727379,0.224089636,0.8125,0.000314509
2627,0.005605514,0.21277514,0.875,0.001043625
2628,0.001066911,0.244897959,0.8125,0.000212294
2629,0.000237091,0.153061224,0.75,2.72E-05
2630,0.002878965,0.215966387,0.875,0.00054404
2631,0.005656319,0.216424294,0.8125,0.000994634
2632,0.000118546,0.163265306,0.75,1.45E-05
2633,0.006774035,0.218214286,0.875,0.001293417
2634,0,0,0,0
2635,0.000745144,0.243506494,0.875,0.000158766
2636,0.006198242,0.218188915,0.9375,0.001267863
2637,5.08E-05,0.238095238,0.625,7.56E-06
2638,0.003403953,0.26652452,0.9375,0.000850535
2639,0.000812884,0.199404762,0.8125,0.000131701
2640,0.000626598,0.227799228,0.8125,0.000115975
2641,0.001981405,0.330891331,0.875,0.000573676
2642,0.0077224,0.20018797,0.9375,0.001449311
2643,0.003166861,0.273491215,0.875,0.000757845
2644,0.00093143,0.150649351,1,0.000140319
2645,0.000389507,0.229813665,0.6875,6.15E-05
2646,0.002658809,0.342129208,0.875,0.000795949
2647,0.002726549,0.22715173,0.875,0.000541923
2648,0.001168521,0.262939959,0.8125,0.000249641
2649,0.001168521,0.302277433,0.75,0.000264913
2650,0.001981405,0.271062271,0.875,0.000469949
2651,0,0,0,0
2652,0,0,0,0
2653,0,0,0,0
2654,0.00392894,0.21182266,0.875,0.000728209
2655,8.47E-05,0.142857143,0.4375,5.29E-06
2656,0.000524988,0.267281106,0.75,0.00010524
2657,0,0,0,0
2658,0.000440312,0.313186813,0.75,0.000103425
2659,0.000338702,0.271428571,0.75,6.90E-05
2660,0.005520839,0.26774759,0.9375,0.001385804
2661,5.08E-05,0.142857143,0.5625,4.08E-06
2662,0.00186286,0.237662338,0.875,0.00038739
2663,0.000575793,0.197478992,0.8125,9.24E-05
2664,0.010923132,0.242081949,0.9375,0.002479025
2665,0.004453928,0.282455187,0.9375,0.001179408
2666,0.002472523,0.225048924,0.8125,0.000452106
2667,0.001625768,0.27827381,0.8125,0.000367582
2668,0.004267642,0.35260771,0.875,0.001316703
2669,0,0,0,0
2670,0,0,0,0
2671,0,0,0,0
2672,0.007739335,0.20006252,0.875,0.001354807
2673,0,0,0,0
2674,0.001490288,0.308441558,0.8125,0.000373479
2675,0,0,0,0
2676,0.003607174,0.274312542,0.875,0.000865806
2677,0.001795119,0.190026954,0.8125,0.000277161
2678,0.011888432,0.217338217,0.9375,0.002422322
2679,5.08E-05,0.19047619,0.875,8.47E-06
2680,0.004369253,0.261904762,0.9375,0.001072808
2681,0,0,0,0
2682,0,0,0,0
2683,0,0,0,0
2684,0,0,0,0
2685,0,0,0,0
2686,0,0,0,0
2687,0.000423377,0.371428571,0.6875,0.000108112
2688,8.47E-05,0.342857143,0.6875,2.00E-05
2689,0.000440312,0.263736264,0.875,0.00010161
2690,0.000474182,0.285714286,0.8125,0.000110078
2691,0.000508053,0.233333333,0.8125,9.63E-05
2692,0.00103304,0.386416862,0.875,0.000349286
2693,0.001185456,0.291836735,0.75,0.00025947
2694,0,0,0,0
2695,0.001117716,0.268398268,0.75,0.000224995
2696,0,0,0,0
2697,0.000118546,0.244897959,0.6875,2.00E-05
2698,0.000135481,0.285714286,0.6875,2.66E-05
2699,0.000152416,0.19047619,0.6875,2.00E-05
2700,0,0,0,0
2701,0.000152416,0.301587302,0.6875,3.16E-05
2702,0.001134651,0.296375267,0.8125,0.00027323
2703,0.000694339,0.31010453,0.75,0.000161488
2704,0.001151586,0.212184874,0.875,0.000213805
2705,0,0,0,0
2706,0.001016105,0.257142857,0.75,0.000195963
2707,0.00099917,0.259079903,0.75,0.000194149
2708,0,0,0,0
2709,0,0,0,0
2710,0,0,0,0
2711,0.002167691,0.225446429,0.9375,0.000458155
2712,0.000101611,0.142857143,0.6875,9.98E-06
2713,0.002574133,0.277255639,0.9375,0.000669087
2714,0,0,0,0
2715,0.004724889,0.188940092,0.875,0.000781131
2716,0.00099917,0.220338983,0.8125,0.000178877
2717,0.000795949,0.188449848,0.875,0.000131247
2718,0,0,0,0
2719,0.000541923,0.276785714,0.8125,0.000121872
2720,0.000440312,0.324175824,0.8125,0.000115975
2721,0.000880625,0.266483516,0.875,0.000205338
2722,0.001083846,0.247767857,0.875,0.000234974
2723,1.69E-05,0.142857143,0.625,1.51E-06
2724,0.005402293,0.231079266,0.9375,0.001170336
2725,0.0057918,0.294068505,0.875,0.001490288
2726,0,0,0,0
2727,0,0,0,0
2728,0,0,0,0
2729,0,0,0,0
2730,0,0,0,0
2731,0,0,0,0
2732,0,0,0,0
2733,0,0,0,0
2734,0,0,0,0
2735,0.002658809,0.257506824,0.9375,0.00064187
2736,1.69E-05,0.142857143,0.5,1.21E-06
2737,0.001828989,0.257936508,0.875,0.000412793
2738,0,0,0,0
2739,0,0,0,0
2740,0,0,0,0
2741,0.000304832,0.261904762,0.6875,5.49E-05
2742,0,0,0,0
2743,0.000304832,0.238095238,0.6875,4.99E-05
2744,0,0,0,0
2745,0,0,0,0
2746,0,0,0,0
2747,0,0,0,0
2748,0.000338702,0.292857143,0.75,7.44E-05
2749,0.000355637,0.238095238,0.75,6.35E-05
2750,0,0,0,0
2751,0,0,0,0
2752,0,0,0,0
2753,0,0,0,0
2754,0.00103304,0.234192037,0.75,0.000181447
2755,0.000914495,0.261904762,0.75,0.000179633
2756,0.000660468,0.238095238,0.875,0.000137597
2757,0,0,0,0
2758,0.000186286,0.285714286,0.75,3.99E-05
2759,0,0,0,0
2760,0,0,0,0
2761,0,0,0,0
2762,0.000829819,0.241982507,0.75,0.000150601
2763,0,0,0,0
2764,0.000795949,0.255319149,0.75,0.000152416
2765,0.000270961,0.169642857,0.6875,3.16E-05
2766,0.003200732,0.352229781,0.8125,0.000916007
2767,0.002557198,0.222327342,0.875,0.000497468
2768,0,0,0,0
2769,0,0,0,0
2770,0,0,0,0
2771,0,0,0,0
2772,0.000237091,0.234693878,0.6875,3.83E-05
2773,0.000220156,0.318681319,0.6875,4.82E-05
2774,0.000237091,0.224489796,0.75,3.99E-05
2775,0.004335382,0.185267857,0.75,0.000602405
2776,0.000152416,0.142857143,0.8125,1.77E-05
2777,0,0,0,0
2778,0,0,0,0
2779,0,0,0,0
2780,0.006774035,0.217857143,0.9375,0.001383536
2781,8.47E-05,0.142857143,0.875,1.06E-05
2782,0.005774865,0.370339338,0.9375,0.002004993
2783,0.001439482,0.226890756,0.8125,0.000265367
2784,0.002083016,0.245063879,0.8125,0.000414758
2785,0.000711274,0.142857143,0.75,7.62E-05
2786,0.000660468,0.212454212,0.875,0.000122779
2787,0,0,0,0
2788,0.000592728,0.228571429,0.8125,0.000110078
2789,0.000491118,0.261083744,0.8125,0.000104181
2790,0.004403123,0.211538462,0.8125,0.000756787
2791,0.000321767,0.157894737,0.75,3.81E-05
2792,0,0,0,0
2793,0.004420058,0.192118227,0.875,0.000743027
2794,0.000524988,0.202764977,0.8125,8.65E-05
2795,0,0,0,0
2796,0,0,0,0
2797,0,0,0,0
2798,0,0,0,0
2799,0.006333723,0.206646295,0.9375,0.001227038
2800,0.004199902,0.300691244,0.875,0.001105015
2801,0.002116886,0.194285714,0.875,0.000359871
2802,1.69E-05,0.142857143,0.5,1.21E-06
2803,0.000762079,0.304761905,0.8125,0.000188705
2804,0.000491118,0.261083744,0.75,9.62E-05
2805,0.00196447,0.268472906,0.75,0.000395555
2806,0.000372572,0.155844156,0.75,4.35E-05
2807,0.002218497,0.234460196,0.9375,0.00048764
2808,3.39E-05,0.142857143,0.625,3.03E-06
2809,0.002675744,0.290235081,0.9375,0.000728058
2810,0.000152416,0.158730159,0.75,1.81E-05
2811,0.007197412,0.279327731,0.9375,0.001884784
2812,0.005995021,0.266343826,0.9375,0.001496941
2813,0,0,0,0
2814,0,0,0,0
2815,0,0,0,0
2816,0,0,0,0
2817,0.002303172,0.24894958,0.875,0.000501702
2818,0.002370912,0.239795918,0.8125,0.000461935
2819,0,0,0,0
2820,0.000863689,0.263305322,0.75,0.00017056
2821,0.000880625,0.244505495,0.75,0.000161488
2822,0.000304832,0.246031746,0.75,5.62E-05
2823,0,0,0,0
2824,0,0,0,0
2825,0.000135481,0.25,0.6875,2.33E-05
2826,0,0,0,0
2827,0.000135481,0.232142857,0.6875,2.16E-05
2828,0,0,0,0
2829,0,0,0,0
2830,0,0,0,0
2831,0,0,0,0
2832,0,0,0,0
2833,0,0,0,0
2834,0,0,0,0
2835,0.000220156,0.285714286,0.6875,4.32E-05
2836,0.000237091,0.255102041,0.6875,4.16E-05
2837,0.000220156,0.21978022,0.6875,3.33E-05
2838,0.000220156,0.274725275,0.6875,4.16E-05
2839,0.000592728,0.285714286,0.875,0.000148182
2840,0.000880625,0.21978022,0.8125,0.000157254
2841,1.69E-05,0.142857143,0.625,1.51E-06
2842,0.000186286,0.181818182,0.75,2.54E-05
2843,0.001337872,0.35443038,0.875,0.00041491
2844,0,0,0,0
2845,0.000829819,0.271137026,0.75,0.000168746
2846,0,0,0,0
2847,0,0,0,0
2848,0,0,0,0
2849,0.000762079,0.225396825,0.8125,0.000139563
2850,5.08E-05,0.142857143,0.5625,4.08E-06
2851,0.000152416,0.19047619,0.75,2.18E-05
2852,0.001354807,0.255357143,0.75,0.00025947
2853,0,0,0,0
2854,0.000948365,0.260204082,0.75,0.000185076
2855,0,0,0,0
2856,0,0,0,0
2857,0,0,0,0
2858,0,0,0,0
2859,0,0,0,0
2860,0,0,0,0
2861,0.000254026,0.180952381,0.6875,3.16E-05
2862,0.003048316,0.33968254,0.8125,0.000841311
2863,0.002523328,0.234899329,0.875,0.000518637
2864,0.000186286,0.298701299,0.6875,3.83E-05
2865,0.000270961,0.321428571,0.6875,5.99E-05
2866,0.000406442,0.244047619,0.875,8.68E-05
2867,0.000304832,0.214285714,0.75,4.90E-05
2868,0,0,0,0
2869,0,0,0,0
2870,0.002506393,0.28957529,0.9375,0.000680428
2871,0,0,0,0
2872,0.001439482,0.242016807,0.875,0.000304831
2873,0,0,0,0
2874,0,0,0,0
2875,0,0,0,0
2876,0,0,0,0
2877,0.000575793,0.357142857,0.75,0.00015423
2878,0.000524988,0.230414747,0.75,9.07E-05
2879,6.77E-05,0.214285714,0.625,9.07E-06
2880,0.005927281,0.220816327,0.9375,0.001227038
2881,0.002743484,0.273368607,0.875,0.000656235
2882,0.000677404,0.228571429,0.875,0.000135481
2883,0.004318447,0.193277311,0.8125,0.000678159
2884,5.08E-05,0.19047619,0.75,7.26E-06
2885,0.000558858,0.233766234,0.875,0.000114312
2886,0,0,0,0
2887,0.000304832,0.246031746,0.875,6.56E-05
2888,0.000694339,0.257839721,0.6875,0.000123082
2889,0.003166861,0.201680672,0.8125,0.000518939
2890,0.000270961,0.142857143,0.8125,3.15E-05
2891,0,0,0,0
2892,0,0,0,0
2893,0,0,0,0
2894,0,0,0,0
2895,0.002489458,0.268221574,0.875,0.000584261
2896,0.001507223,0.239165329,0.8125,0.000292886
2897,0.000711274,0.221088435,0.8125,0.000127769
2898,0.000795949,0.20668693,0.8125,0.000133666
2899,0.002184626,0.342192691,0.875,0.000654118
2900,0.002455588,0.193103448,0.9375,0.000444546
2901,0.001947535,0.233540373,0.9375,0.000426401
2902,0.001219326,0.148809524,0.9375,0.000170107
2903,0.00196447,0.246305419,0.875,0.000423377
2904,1.69E-05,0.285714286,0.5625,2.72E-06
2905,0.001236261,0.320939335,0.8125,0.000322371
2906,0.002032211,0.222619048,0.75,0.000339307
2907,0.001422547,0.260204082,0.75,0.000277614
2908,0.000423377,0.142857143,0.75,4.54E-05
2909,0.001287067,0.206766917,0.9375,0.00024949
2910,0.004555539,0.212426978,0.9375,0.000907237
2911,0.000338702,0.157142857,0.9375,4.99E-05
2912,0.002235432,0.262987013,0.9375,0.000551146
2913,1.69E-05,0.142857143,0.625,1.51E-06
2914,0.002083016,0.275261324,0.9375,0.000537538
2915,0.000541923,0.272321429,0.6875,0.000101459
2916,0.004487798,0.205929919,0.75,0.000693129
2917,0.000254026,0.180952381,0.75,3.45E-05
2918,0,0,0,0
2919,0,0,0,0
2920,0,0,0,0
2921,0.000135481,0.196428571,0.6875,1.83E-05
2922,0.0067571,0.259219477,0.9375,0.001642099
2923,0.0038612,0.278822055,0.9375,0.001009301
2924,0.000355637,0.25170068,0.75,6.71E-05
2925,0.000321767,0.285714286,0.8125,7.47E-05
2926,0.000711274,0.353741497,0.875,0.000220156
2927,0.001744314,0.191400832,0.875,0.00029213
2928,0.002320107,0.263816475,0.875,0.000535572
2929,0.000592728,0.146938776,0.75,6.53E-05
2930,0.003387018,0.267857143,0.9375,0.000850535
2931,5.08E-05,0.142857143,0.6875,4.99E-06
2932,0.003183797,0.282674772,0.9375,0.00084373
2933,0.003149926,0.229646697,0.8125,0.000587738
2934,0.002303172,0.254201681,0.8125,0.000475695
2935,0.000609663,0.150793651,0.8125,7.47E-05
2936,0,0,0,0
2937,0.001947535,0.263354037,0.875,0.00044878
2938,0.001558028,0.24378882,0.8125,0.000308612
2939,0.000203221,0.178571429,0.6875,2.49E-05
2940,0.001812054,0.32576769,0.8125,0.000479626
2941,0.001439482,0.245378151,0.875,0.000309065
2942,0.000491118,0.256157635,0.6875,8.65E-05
2943,0.000338702,0.292857143,0.6875,6.82E-05
2944,0.000795949,0.303951368,0.875,0.000211689
2945,0,0,0,0
2946,0.000220156,0.197802198,0.6875,2.99E-05
2947,0.000237091,0.244897959,0.6875,3.99E-05
2948,0.000660468,0.271062271,0.875,0.000156649
2949,1.69E-05,0.142857143,0.375,9.05E-07
2950,0.000254026,0.295238095,0.75,5.62E-05
2951,0.00099917,0.220338983,0.8125,0.000178877
2952,3.39E-05,0.142857143,0.5,2.42E-06
2953,0.000135481,0.214285714,0.6875,2.00E-05
2954,0.001236261,0.291585127,0.75,0.000270356
2955,0,0,0,0
2956,0.001100781,0.283516484,0.75,0.000234067
2957,0,0,0,0
2958,0.000270961,0.294642857,0.75,5.99E-05
2959,0.000254026,0.276190476,0.75,5.26E-05
2960,0.000541923,0.196428571,0.8125,8.65E-05
2961,0.000524988,0.331797235,0.6875,0.000119755
2962,0.00099917,0.256658596,0.875,0.00022439
2963,0,0,0,0
2964,0.000914495,0.304232804,0.75,0.000208665
2965,0.001049975,0.246543779,0.75,0.000194149
2966,0.00296364,0.226938776,0.75,0.000504424
2967,0,0,0,0
2968,0,0,0,0
2969,0.002099951,0.276497696,0.9375,0.000544342
2970,1.69E-05,0.142857143,0.5625,1.36E-06
2971,0.001236261,0.260273973,0.875,0.000281546
2972,0.000643533,0.251879699,0.75,0.00012157
2973,0,0,0,0
2974,0,0,0,0
2975,0.000338702,0.307142857,0.6875,7.15E-05
2976,0,0,0,0
2977,0.000270961,0.303571429,0.6875,5.66E-05
2978,0.000863689,0.271708683,0.8125,0.000190671
2979,0.001270132,0.352380952,0.75,0.000335678
2980,0.001219326,0.25,0.875,0.000266728
2981,0.002709614,0.210714286,0.8125,0.0004639
2982,3.39E-05,0.142857143,0.5,2.42E-06
2983,0.000152416,0.26984127,0.75,3.08E-05
2984,0.000304832,0.166666667,0.75,3.81E-05
2985,0.007485309,0.242081448,0.9375,0.001698801
2986,0.003082186,0.248037677,0.9375,0.000716717
2987,0.00103304,0.241217799,0.8125,0.000202465
2988,0.001456418,0.217607973,0.8125,0.000257504
2989,0.002845095,0.359693878,0.875,0.000895443
2990,0,0,0,0
2991,0.005893411,0.203612479,0.875,0.001049976
2992,0.001981405,0.271062271,0.8125,0.000436381
2993,0.001371742,0.211640212,0.875,0.000254026
2994,5.08E-05,0.142857143,0.5625,4.08E-06
2995,0.000372572,0.337662338,0.8125,0.000102215
2996,0.001405612,0.220309811,0.9375,0.000290316
2997,0.002946705,0.212643678,0.9375,0.000587436
2998,0.000355637,0.149659864,1,5.32E-05
2999,0.004623279,0.233385662,0.9375,0.001011569
3000,6.77E-05,0.142857143,0.6875,6.65E-06
3001,0.002286237,0.270899471,0.9375,0.000580632
3002,0,0,0,0
3003,0.002726549,0.266193434,0.875,0.000635066
3004,0.001388677,0.193379791,0.8125,0.00021819
3005,0.000829819,0.21574344,0.8125,0.00014546
3006,0.001287067,0.233082707,0.875,0.000262494
3007,0.002472523,0.323874755,0.875,0.000700689
3008,0.000101611,0.19047619,0.6875,1.33E-05
3009,0.004707954,0.249743063,0.9375,0.001102293
3010,0.004504733,0.263157895,0.875,0.001037274
3011,0.005080526,0.218571429,0.875,0.000971651
3012,0.001202391,0.257545272,0.875,0.000270961
3013,0.000524988,0.156682028,0.75,6.17E-05
3014,0.002489458,0.279883382,0.9375,0.000653211
3015,6.77E-05,0.214285714,0.75,1.09E-05
3016,0.00199834,0.280871671,0.9375,0.000526197
3017,0.001795119,0.199460916,0.875,0.000313299
3018,0.005317618,0.210646042,0.75,0.000840101
3019,0.000287896,0.168067227,0.75,3.63E-05
3020,0.004267642,0.211451247,0.875,0.000789598
3021,0,0,0,0
3022,0.000880625,0.233516484,0.8125,0.000167083
3023,0.000524988,0.33640553,0.8125,0.000143495
3024,0.000795949,0.328267477,0.8125,0.000212293
3025,0.00093143,0.275324675,0.875,0.00022439
3026,0.006181307,0.205479452,0.9375,0.001190748
3027,0.002675744,0.263110307,0.875,0.000616014
